Time (Sec);S1;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S4;S5;
7.304466666666567;19160.0;97.95848159999997;97.67005279999975;98.10783039999973;97.46683199999998;96.64691999999958;97.29823359999993;97.0156655999996;97.00496319999958;97.78334239999967;98.18228479999976;98.14646239999976;97.89007679999986;97.27094879999986;97.3580511999997;97.74865760000004;96.74056640000008;96.88861279999979;98.70212319999948;97.78473439999986;97.43702239999982;97.67123199999973;
7.4005559999998995;19160.0;97.92255919999997;97.63413039999975;98.07190799999972;97.41924079999998;96.57540399999958;97.23863119999993;96.9680743999996;96.96904079999958;97.72326639999966;98.14636239999976;98.11076879999976;97.85462799999986;97.22358639999986;97.29844879999969;97.70106640000004;96.66905040000007;96.82901039999979;98.67786959999947;97.73714319999986;97.36550639999982;97.61162959999973;
7.500555999999898;19160.0;97.88711039999997;97.59820799999974;98.03598559999972;97.37187839999999;96.50436159999958;97.17902879999993;96.93215199999959;96.93334719999957;97.68734399999965;98.11066879999976;98.07531999999976;97.81870559999986;97.17599519999986;97.23860159999968;97.65417760000005;96.59800800000008;96.76940799999979;98.65361599999946;97.69002559999987;97.29376159999981;97.55178239999972;
7.604466666666564;19160.0;97.85118799999996;97.56228559999974;98.00006319999972;97.32428719999999;96.43284559999958;97.11942639999992;96.89622959999959;96.89789839999958;97.65165039999965;98.07521999999976;98.03939759999976;97.78278319999986;97.12863279999986;97.17899919999968;97.60658640000005;96.52649200000008;96.70980559999978;98.62936239999945;97.64266319999987;97.22271919999982;97.49217999999972;
7.700555999999897;19160.0;97.81573919999997;97.52636319999974;97.96414079999971;97.27692479999999;96.36180319999958;97.05982399999992;96.86053599999958;96.86197599999957;97.61620159999966;98.03929759999976;98.00347519999976;97.74708959999985;97.08151519999987;97.11915199999967;97.55969760000006;96.45544960000008;96.65020319999978;98.60510879999944;97.59507199999987;97.15097439999981;97.43233279999971;
7.8005559999998955;19160.0;97.77981679999996;97.49044079999973;97.92821839999971;97.22933359999999;96.29028719999958;97.00022159999992;96.82461359999958;96.82605359999957;97.58027919999965;98.00337519999975;97.96755279999975;97.71116719999985;97.03415279999987;97.05954959999967;97.51210640000006;96.38393360000008;96.59060079999978;98.58085519999943;97.54748079999987;97.07945839999981;97.37273039999971;
7.900555999999894;19160.0;97.74436799999997;97.45451839999973;97.8922959999997;97.18197119999999;96.21924479999959;96.94084799999992;96.78916479999958;96.79035999999957;97.54435679999965;97.96745279999975;97.93163039999975;97.67524479999985;96.98656159999987;96.99970239999966;97.46521760000007;96.31289120000008;96.53099839999977;98.55660159999942;97.50036319999988;97.0077135999998;97.3128831999997;
8.00446666666656;19160.0;97.70844559999996;97.41859599999972;97.8563735999997;97.13438;96.14772879999958;96.88124559999991;96.75324239999958;96.75491119999957;97.50843439999964;97.93153039999974;97.89570799999974;97.63932239999984;96.93919919999988;96.94009999999966;97.41762640000007;96.24137520000008;96.47139599999977;98.53234799999942;97.45300079999988;96.93667119999981;97.2532807999997;
8.100555999999905;19160.0;97.67299679999996;97.38267359999972;97.8204511999997;97.09868639999999;96.11227999999959;96.84532319999991;96.70565119999958;96.68339519999957;97.44835839999963;97.89560799999974;97.86001439999974;97.60387359999984;96.90327679999987;96.90440639999966;97.38240640000008;96.20592640000008;96.44714239999976;98.53224799999941;97.39339839999988;96.88907999999981;97.1934335999997;
8.200555999999917;19160.0;97.63707439999996;97.34675119999972;97.78452879999969;97.06299279999999;96.07683119999959;96.8094007999999;96.66972879999958;96.61187919999956;97.41243599999963;97.85991439999974;97.82456559999974;97.56817999999984;96.86805679999988;96.86895759999966;97.34648400000007;96.18167280000007;96.44704239999976;98.53214799999941;97.33379599999988;96.84171759999981;97.13383119999969;
8.30055599999993;19160.0;97.60115199999996;97.31082879999971;97.74883519999969;97.0277728;96.04138239999959;96.7734783999999;96.63380639999957;96.54083679999957;97.37674239999963;97.82446559999974;97.78864319999974;97.53225759999984;96.83213439999987;96.83303519999966;97.31079040000007;96.15789280000007;96.44694239999976;98.5320479999994;97.27419359999988;96.79412639999981;97.07375519999968;
8.400555999999941;19160.0;97.56522959999995;97.27513519999971;97.71338639999969;96.99185039999999;96.00545999999959;96.7375559999999;96.59811279999957;96.46954959999957;97.34129359999963;97.78854319999974;97.75272079999974;97.49633519999983;96.79621199999987;96.79711279999965;97.27486800000007;96.13363920000006;96.44684239999975;98.5319479999994;97.21529359999988;96.74700879999982;97.01367919999967;
8.500555999999953;19160.0;97.52953599999995;97.23968639999971;97.67746399999969;96.95615679999999;95.97001119999959;96.7016335999999;96.56219039999957;96.39850719999957;97.30537119999963;97.75262079999973;97.71702719999973;97.46088639999984;96.76028959999987;96.76141919999965;97.23964800000007;96.10985920000006;96.44674239999975;98.5318479999994;97.15569119999988;96.69941759999982;96.95360319999966;
8.600555999999965;19160.0;97.49361359999995;97.20376399999971;97.64154159999968;96.92023439999998;95.93408879999959;96.66571119999989;96.51459919999957;96.32699119999957;97.24529519999962;97.71692719999973;97.68157839999974;97.42519279999983;96.72506959999987;96.72597039999965;97.20372560000007;96.08560560000005;96.44664239999975;98.5317479999994;97.09608879999988;96.65182639999982;96.89352719999965;
8.700555999999978;19160.0;97.45769119999994;97.1678415999997;97.60561919999968;96.88454079999998;95.89863999999959;96.62978879999989;96.47867679999956;96.25594879999957;97.20960159999962;97.68147839999973;97.64565599999973;97.38927039999983;96.68914719999987;96.69004799999965;97.16803200000007;96.06182560000005;96.44654239999974;98.5316479999994;97.03648639999987;96.60423519999982;96.83345119999964;
8.79999999999999;19160.0;97.42176879999994;97.1319191999997;97.56969679999968;96.84861839999998;95.86271759999958;96.59386639999988;96.44298319999956;96.18490639999958;97.17415279999962;97.64555599999973;97.60973359999973;97.35334799999983;96.65322479999986;96.65412559999965;97.13210960000006;96.03757200000004;96.44644239999974;98.53154799999939;96.97711279999987;96.55711759999983;96.77337519999963;
8.900000000000002;19160.0;97.38584639999993;97.0959967999997;97.53377439999967;96.81292479999998;95.82726879999959;96.55794399999988;96.39539199999956;96.11386399999958;97.11407679999961;97.60963359999973;97.57403999999973;97.31789919999983;96.61730239999986;96.61843199999964;97.09688960000007;96.01379200000004;96.44634239999974;98.53144799999939;96.91751039999987;96.50952639999983;96.71329919999962;
9.000000000000014;19160.0;97.34992399999993;97.06007439999969;97.49785199999967;96.77700239999997;95.79134639999958;96.52225039999988;96.34827439999957;96.04234799999958;97.0540007999996;97.57393999999972;97.53859119999973;97.28220559999983;96.58208239999986;96.58298319999965;97.06096720000006;95.98953840000003;96.44624239999973;98.53134799999938;96.85790799999987;96.46193519999983;96.65322319999962;
9.100000000000026;19160.0;97.31400159999993;97.02415199999969;97.46192959999966;96.74130879999997;95.75589759999959;96.48632799999987;96.30068319999957;96.00689919999958;96.99415359999959;97.53849119999973;97.50266879999973;97.24628319999982;96.54615999999986;96.54706079999964;97.02527360000006;95.96575840000003;96.44614239999973;98.53124799999938;96.82198559999986;96.41434399999983;96.5931471999996;
9.20000000000004;19160.0;97.27807919999992;96.98822959999968;97.42600719999966;96.70538639999997;95.71997519999958;96.45040559999987;96.26498959999957;95.97120559999958;96.9587047999996;97.50256879999972;97.46674639999972;97.21036079999982;96.51023759999985;96.51113839999964;96.98935120000006;95.94150480000002;96.44604239999973;98.53114799999938;96.78676559999987;96.36722639999984;96.5330711999996;
9.300000000000052;19160.0;97.24215679999992;96.95230719999968;97.39008479999966;96.66969279999996;95.68452639999958;96.41448319999986;96.21739839999957;95.93575679999958;96.89862879999959;97.46664639999972;97.43105279999972;97.17491199999982;96.47431519999985;96.47544479999964;96.95413120000006;95.91772480000002;96.44594239999972;98.53104799999937;96.75084319999986;96.31963519999984;96.47299519999959;
9.400000000000066;19160.0;97.20623439999991;96.91638479999968;97.35416239999965;96.63377039999996;95.64860399999958;96.37856079999986;96.16980719999957;95.89983439999958;96.83855279999958;97.43095279999972;97.39560399999972;97.13921839999982;96.43909519999985;96.43999599999964;96.91820880000006;95.89347120000001;96.44584239999972;98.53094799999937;96.71492079999986;96.27204399999984;96.41291919999958;
9.500000000000078;19160.0;97.17031199999991;96.88046239999967;97.31823999999965;96.59807679999996;95.61315519999958;96.34263839999986;96.13388479999956;95.86438559999958;96.80285919999957;97.39550399999972;97.35968159999972;97.10329599999982;96.40317279999985;96.40407359999963;96.88251520000006;95.8696912;96.44574239999972;98.53084799999937;96.67899839999986;96.22445279999984;96.35284319999957;
9.600000000000092;19160.0;97.1343895999999;96.84453999999967;97.28231759999964;96.56215439999995;95.57723279999958;96.30671599999985;96.09819119999956;95.82846319999958;96.76741039999958;97.35958159999971;97.32375919999971;97.06737359999981;96.36725039999985;96.36815119999963;96.84659280000005;95.8454376;96.44564239999971;98.53074799999936;96.64330479999985;96.17733519999985;96.29276719999956;
9.700000000000104;19160.0;97.0984671999999;96.80861759999966;97.24639519999964;96.52646079999995;95.54178399999958;96.27079359999985;96.06226879999956;95.79301439999958;96.73148799999957;97.32365919999971;97.28806559999971;97.03192479999981;96.33132799999984;96.33245759999963;96.81137280000006;95.8216576;96.44554239999971;98.53064799999936;96.60738239999985;96.12974399999985;96.23269119999955;
9.800000000000118;19160.0;97.0625447999999;96.77269519999966;97.21047279999964;96.49053839999995;95.50586159999958;96.23509999999985;96.02681999999956;95.75709199999957;96.69556559999957;97.28796559999971;97.25261679999971;96.99623119999981;96.29610799999985;96.29700879999963;96.77545040000005;95.79740399999999;96.4454423999997;98.53054799999936;96.57145999999985;96.08215279999985;96.17261519999954;
9.90000000000013;19160.0;97.0266223999999;96.73677279999966;97.17455039999963;96.45484479999995;95.47041279999958;96.19917759999984;95.99089759999956;95.72164319999958;96.65987199999957;97.25251679999971;97.21669439999971;96.96030879999981;96.26018559999984;96.26108639999963;96.73975680000005;95.77362399999998;96.4453423999997;98.53044799999935;96.53553759999984;96.03456159999985;96.11253919999953;
10.000000000000144;19160.0;96.99069999999989;96.70085039999965;97.13862799999963;96.41892239999994;95.43449039999958;96.16325519999984;95.94353519999956;95.68594959999957;96.60026959999956;97.2165943999997;97.1807719999997;96.9243863999998;96.22426319999984;96.22516399999962;96.70383440000005;95.74937039999998;96.4452423999997;98.53034799999935;96.50031759999985;95.98744399999985;96.05246319999952;
10.100000000000156;19160.0;96.95477759999989;96.66492799999965;97.10270559999962;96.38322879999994;95.39904159999958;96.12733279999983;95.90761279999955;95.65050079999958;96.55290719999957;97.1569919999997;97.1448495999997;96.8884639999998;96.18834079999984;96.18947039999962;96.65694560000006;95.70143679999997;96.4451423999997;98.53024799999935;96.46439519999984;95.95152159999985;96.01654079999952;
10.20000000000017;19160.0;96.91885519999988;96.62900559999964;97.06678319999962;96.34730639999994;95.36311919999957;96.09141039999983;95.87169039999955;95.61457839999957;96.50554479999957;97.0973895999997;97.1091559999997;96.8532439999998;96.15312079999984;96.15402159999962;96.60935440000006;95.65302959999995;96.44504239999969;98.53014799999934;96.42847279999984;95.91559919999985;95.98061839999951;
10.300000000000182;19160.0;96.88293279999988;96.59308319999964;97.03086079999962;96.31138399999993;95.32742559999957;96.05619039999983;95.83647039999956;95.57912959999958;96.45865599999958;97.0380159999997;97.0737071999997;96.8173215999998;96.11719839999984;96.11809919999962;96.56199200000006;95.60509599999995;96.44494239999969;98.53004799999934;96.39255039999983;95.87967679999984;95.94469599999951;
